"Coverage Properties"
"LatLon Region Coverage                                             "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.5000 (deg)                                           "
"Number of Points: 10206                                            "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"    Constellation/C3:    Active                                    "
"        Satellite/C3_P1_S1:    Active                              "
"        Satellite/C3_P1_S2:    Active                              "
"        Satellite/C3_P1_S3:    Active                              "
"        Satellite/C3_P1_S4:    Active                              "
"        Satellite/C3_P1_S5:    Active                              "
"        Satellite/C3_P1_S6:    Active                              "
"        Satellite/C3_P2_S1:    Active                              "
"        Satellite/C3_P2_S2:    Active                              "
"        Satellite/C3_P2_S3:    Active                              "
"        Satellite/C3_P2_S4:    Active                              "
"        Satellite/C3_P2_S5:    Active                              "
"        Satellite/C3_P2_S6:    Active                              "
"        Satellite/C3_P3_S1:    Active                              "
"        Satellite/C3_P3_S2:    Active                              "
"        Satellite/C3_P3_S3:    Active                              "
"        Satellite/C3_P3_S4:    Active                              "
"        Satellite/C3_P3_S5:    Active                              "
"        Satellite/C3_P3_S6:    Active                              "
"        Satellite/C3_P4_S1:    Active                              "
"        Satellite/C3_P4_S2:    Active                              "
"        Satellite/C3_P4_S3:    Active                              "
"        Satellite/C3_P4_S4:    Active                              "
"        Satellite/C3_P4_S5:    Active                              "
"        Satellite/C3_P4_S6:    Active                              "
"Access Interval: 1 Jul 2026 00:00:00.000 to 3 Aug 2026 00:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "


"FOM Properties"
"Maximum Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "


"Latitude (deg)","Longitude (deg)","FOM Value (min)"
-16.049,94.028,11.611
-16.049,94.676,11.603
-15.556,60.324,12.300
-15.556,60.972,12.316
-15.556,61.620,12.377
-15.556,62.269,12.377
-15.556,62.917,12.355
-15.556,63.565,12.370
-15.556,64.213,12.357
-15.556,64.861,12.370
-15.556,65.509,12.374
-15.556,66.157,12.310
-15.556,66.806,12.289
-15.556,67.454,12.306
-15.556,68.102,12.314
-15.556,68.750,12.399
-15.556,69.398,12.374
-15.556,70.046,12.375
-15.556,70.694,12.364
-15.556,71.343,12.379
-15.556,71.991,12.339
-15.556,72.639,12.402
-15.556,73.287,12.297
-15.556,73.935,12.301
-15.556,74.583,12.299
-15.556,75.231,12.314
-15.556,75.880,12.380
-15.556,76.528,12.360
-15.556,77.176,12.362
-15.556,77.824,12.365
-15.556,78.472,12.366
-15.556,79.120,12.376
-15.556,79.769,12.319
-15.556,80.417,12.312
-15.556,81.065,12.297
-15.556,81.713,12.299
-15.556,82.361,12.315
-15.556,83.009,12.384
-15.556,83.657,12.384
-15.556,84.306,12.361
-15.556,84.954,12.368
-15.556,85.602,12.376
-15.556,86.250,12.393
-15.556,86.898,12.362
-15.556,87.546,12.315
-15.556,88.194,12.287
-15.556,88.843,12.303
-15.556,89.491,12.311
-15.556,90.139,12.360
-15.556,90.787,12.378
-15.556,91.435,12.380
-15.556,92.083,12.359
-15.556,92.731,12.373
-15.556,93.380,12.382
-15.556,94.028,12.394
-15.556,94.676,12.304
-15.062,60.324,13.269
-15.062,60.972,13.284
-15.062,61.620,13.370
-15.062,62.269,13.338
-15.062,62.917,13.352
-15.062,63.565,13.359
-15.062,64.213,13.380
-15.062,64.861,13.320
-15.062,65.509,13.282
-15.062,66.157,13.276
-15.062,66.806,13.251
-15.062,67.454,13.262
-15.062,68.102,13.282
-15.062,68.750,13.377
-15.062,69.398,13.380
-15.062,70.046,13.345
-15.062,70.694,13.347
-15.062,71.343,13.364
-15.062,71.991,13.376
-15.062,72.639,13.288
-15.062,73.287,13.278
-15.062,73.935,13.243
-15.062,74.583,13.260
-15.062,75.231,13.283
-15.062,75.880,13.300
-15.062,76.528,13.373
-15.062,77.176,13.376
-15.062,77.824,13.362
-15.062,78.472,13.377
-15.062,79.120,13.400
-15.062,79.769,13.354
-15.062,80.417,13.258
-15.062,81.065,13.262
-15.062,81.713,13.265
-15.062,82.361,13.280
-15.062,83.009,13.385
-15.062,83.657,13.352
-15.062,84.306,13.355
-15.062,84.954,13.359
-15.062,85.602,13.370
-15.062,86.250,13.387
-15.062,86.898,13.403
-15.062,87.546,13.277
-15.062,88.194,13.259
-15.062,88.843,13.255
-15.062,89.491,13.273
-15.062,90.139,13.388
-15.062,90.787,13.390
-15.062,91.435,13.354
-15.062,92.083,13.356
-15.062,92.731,13.378
-15.062,93.380,13.361
-15.062,94.028,13.281
-15.062,94.676,13.284
-14.568,60.324,25.702
-14.568,60.972,25.709
-14.568,61.620,25.704
-14.568,62.269,25.710
-14.568,62.917,25.710
-14.568,63.565,25.709
-14.568,64.213,25.706
-14.568,64.861,25.708
-14.568,65.509,25.703
-14.568,66.157,25.708
-14.568,66.806,25.704
-14.568,67.454,25.707
-14.568,68.102,25.703
-14.568,68.750,25.708
-14.568,69.398,25.702
-14.568,70.046,25.707
-14.568,70.694,25.708
-14.568,71.343,25.709
-14.568,71.991,25.702
-14.568,72.639,25.710
-14.568,73.287,25.703
-14.568,73.935,25.708
-14.568,74.583,25.705
-14.568,75.231,25.706
-14.568,75.880,25.709
-14.568,76.528,25.713
-14.568,77.176,25.711
-14.568,77.824,25.711
-14.568,78.472,25.712
-14.568,79.120,25.708
-14.568,79.769,25.707
-14.568,80.417,25.703
-14.568,81.065,25.709
-14.568,81.713,25.703
-14.568,82.361,25.709
-14.568,83.009,25.705
-14.568,83.657,25.708
-14.568,84.306,25.707
-14.568,84.954,25.708
-14.568,85.602,25.704
-14.568,86.250,25.708
-14.568,86.898,25.703
-14.568,87.546,25.708
-14.568,88.194,25.703
-14.568,88.843,25.708
-14.568,89.491,25.702
-14.568,90.139,25.708
-14.568,90.787,25.706
-14.568,91.435,25.711
-14.568,92.083,25.710
-14.568,92.731,25.711
-14.568,93.380,25.704
-14.568,94.028,25.709
-14.568,94.676,25.704
-14.074,60.324,26.391
-14.074,60.972,26.393
-14.074,61.620,26.394
-14.074,62.269,26.401
-14.074,62.917,26.395
-14.074,63.565,26.414
-14.074,64.213,26.401
-14.074,64.861,26.406
-14.074,65.509,26.393
-14.074,66.157,26.396
-14.074,66.806,26.385
-14.074,67.454,26.393
-14.074,68.102,26.389
-14.074,68.750,26.404
-14.074,69.398,26.402
-14.074,70.046,26.413
-14.074,70.694,26.392
-14.074,71.343,26.406
-14.074,71.991,26.395
-14.074,72.639,26.392
-14.074,73.287,26.390
-14.074,73.935,26.392
-14.074,74.583,26.390
-14.074,75.231,26.398
-14.074,75.880,26.399
-14.074,76.528,26.404
-14.074,77.176,26.405
-14.074,77.824,26.407
-14.074,78.472,26.408
-14.074,79.120,26.393
-14.074,79.769,26.402
-14.074,80.417,26.389
-14.074,81.065,26.394
-14.074,81.713,26.385
-14.074,82.361,26.391
-14.074,83.009,26.388
-14.074,83.657,26.405
-14.074,84.306,26.385
-14.074,84.954,26.416
-14.074,85.602,26.403
-14.074,86.250,26.406
-14.074,86.898,26.394
-14.074,87.546,26.394
-14.074,88.194,26.383
-14.074,88.843,26.394
-14.074,89.491,26.392
-14.074,90.139,26.403
-14.074,90.787,26.402
-14.074,91.435,26.411
-14.074,92.083,26.401
-14.074,92.731,26.385
-14.074,93.380,26.399
-14.074,94.028,26.387
-14.074,94.676,26.395
-13.580,60.324,42.586
-13.580,60.972,42.572
-13.580,61.620,27.824
-13.580,62.269,27.840
-13.580,62.917,27.679
-13.580,63.565,27.673
-13.580,64.213,27.768
-13.580,64.861,42.580
-13.580,65.509,42.589
-13.580,66.157,42.583
-13.580,66.806,42.590
-13.580,67.454,42.585
-13.580,68.102,42.590
-13.580,68.750,42.544
-13.580,69.398,27.827
-13.580,70.046,27.651
-13.580,70.694,27.669
-13.580,71.343,27.730
-13.580,71.991,27.861
-13.580,72.639,42.586
-13.580,73.287,42.588
-13.580,73.935,42.585
-13.580,74.583,42.584
-13.580,75.231,42.582
-13.580,75.880,42.579
-13.580,76.528,27.721
-13.580,77.176,27.729
-13.580,77.824,27.662
-13.580,78.472,27.726
-13.580,79.120,42.582
-13.580,79.769,42.574
-13.580,80.417,42.586
-13.580,81.065,42.579
-13.580,81.713,42.589
-13.580,82.361,42.583
-13.580,83.009,42.590
-13.580,83.657,42.555
-13.580,84.306,27.712
-13.580,84.954,27.663
-13.580,85.602,27.740
-13.580,86.250,42.583
-13.580,86.898,42.590
-13.580,87.546,42.585
-13.580,88.194,42.590
-13.580,88.843,42.586
-13.580,89.491,42.588
-13.580,90.139,42.585
-13.580,90.787,42.585
-13.580,91.435,27.667
-13.580,92.083,27.673
-13.580,92.731,27.699
-13.580,93.380,27.823
-13.580,94.028,42.585
-13.580,94.676,42.584
-13.086,60.216,43.200
-13.086,60.648,43.207
-13.086,61.080,43.196
-13.086,61.512,43.205
-13.086,61.944,43.203
-13.086,62.377,43.203
-13.086,62.809,43.188
-13.086,63.241,43.199
-13.086,63.673,43.209
-13.086,64.105,43.189
-13.086,64.537,43.192
-13.086,64.969,43.204
-13.086,65.401,43.192
-13.086,65.833,43.185
-13.086,66.265,43.196
-13.086,66.698,43.196
-13.086,67.130,43.212
-13.086,67.562,43.196
-13.086,67.994,43.200
-13.086,68.426,43.205
-13.086,68.858,43.200
-13.086,69.290,43.202
-13.086,69.722,43.196
-13.086,70.154,43.202
-13.086,70.586,43.200
-13.086,71.019,43.194
-13.086,71.451,43.202
-13.086,71.883,43.196
-13.086,72.315,43.201
-13.086,72.747,43.206
-13.086,73.179,43.196
-13.086,73.611,43.178
-13.086,74.043,43.203
-13.086,74.475,43.204
-13.086,74.907,43.187
-13.086,75.340,43.198
-13.086,75.772,43.210
-13.086,76.204,43.189
-13.086,76.636,43.192
-13.086,77.068,43.203
-13.086,77.500,43.193
-13.086,77.932,43.185
-13.086,78.364,43.196
-13.086,78.796,43.196
-13.086,79.228,43.211
-13.086,79.660,43.197
-13.086,80.093,43.200
-13.086,80.525,43.204
-13.086,80.957,43.200
-13.086,81.389,43.201
-13.086,81.821,43.196
-13.086,82.253,43.203
-13.086,82.685,43.199
-13.086,83.117,43.194
-13.086,83.549,43.207
-13.086,83.981,43.195
-13.086,84.414,43.201
-13.086,84.846,43.205
-13.086,85.278,43.196
-13.086,85.710,43.178
-13.086,86.142,43.202
-13.086,86.574,43.204
-13.086,87.006,43.187
-13.086,87.438,43.198
-13.086,87.870,43.210
-13.086,88.302,43.189
-13.086,88.735,43.192
-13.086,89.167,43.203
-13.086,89.599,43.194
-13.086,90.031,43.186
-13.086,90.463,43.196
-13.086,90.895,43.197
-13.086,91.327,43.211
-13.086,91.759,43.197
-13.086,92.191,43.199
-13.086,92.623,43.204
-13.086,93.056,43.201
-13.086,93.488,43.201
-13.086,93.920,43.196
-13.086,94.352,43.203
-13.086,94.784,43.199
-12.593,60.216,44.071
-12.593,60.648,44.062
-12.593,61.080,44.114
-12.593,61.512,44.048
-12.593,61.944,44.096
-12.593,62.377,44.089
-12.593,62.809,44.051
-12.593,63.241,44.115
-12.593,63.673,44.067
-12.593,64.105,44.067
-12.593,64.537,44.074
-12.593,64.969,44.054
-12.593,65.401,44.108
-12.593,65.833,44.053
-12.593,66.265,44.074
-12.593,66.698,44.084
-12.593,67.130,44.055
-12.593,67.562,44.129
-12.593,67.994,44.066
-12.593,68.426,44.076
-12.593,68.858,44.111
-12.593,69.290,44.050
-12.593,69.722,44.112
-12.593,70.154,44.073
-12.593,70.586,44.065
-12.593,71.019,44.113
-12.593,71.451,44.044
-12.593,71.883,44.127
-12.593,72.315,44.069
-12.593,72.747,44.064
-12.593,73.179,44.117
-12.593,73.611,44.046
-12.593,74.043,44.093
-12.593,74.475,44.087
-12.593,74.907,44.054
-12.593,75.340,44.117
-12.593,75.772,44.065
-12.593,76.204,44.069
-12.593,76.636,44.072
-12.593,77.068,44.056
-12.593,77.500,44.105
-12.593,77.932,44.050
-12.593,78.364,44.076
-12.593,78.796,44.087
-12.593,79.228,44.057
-12.593,79.660,44.126
-12.593,80.093,44.063
-12.593,80.525,44.078
-12.593,80.957,44.099
-12.593,81.389,44.047
-12.593,81.821,44.109
-12.593,82.253,44.071
-12.593,82.685,44.068
-12.593,83.117,44.116
-12.593,83.549,44.042
-12.593,83.981,44.124
-12.593,84.414,44.067
-12.593,84.846,44.066
-12.593,85.278,44.105
-12.593,85.710,44.044
-12.593,86.142,44.093
-12.593,86.574,44.084
-12.593,87.006,44.056
-12.593,87.438,44.120
-12.593,87.870,44.062
-12.593,88.302,44.099
-12.593,88.735,44.069
-12.593,89.167,44.058
-12.593,89.599,44.103
-12.593,90.031,44.048
-12.593,90.463,44.079
-12.593,90.895,44.090
-12.593,91.327,44.059
-12.593,91.759,44.124
-12.593,92.191,44.061
-12.593,92.623,44.081
-12.593,93.056,44.097
-12.593,93.488,44.045
-12.593,93.920,44.106
-12.593,94.352,44.069
-12.593,94.784,44.070
-12.099,60.216,59.987
-12.099,60.648,59.986
-12.099,61.080,59.990
-12.099,61.512,59.996
-12.099,61.944,59.987
-12.099,62.377,59.991
-12.099,62.809,59.993
-12.099,63.241,59.988
-12.099,63.673,59.990
-12.099,64.105,59.986
-12.099,64.537,59.988
-12.099,64.969,59.989
-12.099,65.401,59.982
-12.099,65.833,59.992
-12.099,66.265,59.988
-12.099,66.698,59.987
-12.099,67.130,59.993
-12.099,67.562,59.986
-12.099,67.994,59.992
-12.099,68.426,59.992
-12.099,68.858,59.985
-12.099,69.290,59.995
-12.099,69.722,59.990
-12.099,70.154,59.993
-12.099,70.586,59.997
-12.099,71.019,59.987
-12.099,71.451,59.990
-12.099,71.883,59.988
-12.099,72.315,59.998
-12.099,72.747,59.986
-12.099,73.179,59.990
-12.099,73.611,59.996
-12.099,74.043,59.987
-12.099,74.475,59.991
-12.099,74.907,59.993
-12.099,75.340,59.988
-12.099,75.772,59.991
-12.099,76.204,59.986
-12.099,76.636,59.988
-12.099,77.068,59.989
-12.099,77.500,59.982
-12.099,77.932,59.992
-12.099,78.364,59.987
-12.099,78.796,59.988
-12.099,79.228,59.993
-12.099,79.660,59.986
-12.099,80.093,59.992
-12.099,80.525,59.992
-12.099,80.957,59.985
-12.099,81.389,59.995
-12.099,81.821,59.990
-12.099,82.253,59.993
-12.099,82.685,59.997
-12.099,83.117,59.987
-12.099,83.549,59.990
-12.099,83.981,59.988
-12.099,84.414,59.998
-12.099,84.846,59.986
-12.099,85.278,59.990
-12.099,85.710,59.996
-12.099,86.142,59.986
-12.099,86.574,59.991
-12.099,87.006,59.993
-12.099,87.438,59.988
-12.099,87.870,59.991
-12.099,88.302,59.986
-12.099,88.735,59.989
-12.099,89.167,59.989
-12.099,89.599,59.982
-12.099,90.031,59.992
-12.099,90.463,59.987
-12.099,90.895,59.988
-12.099,91.327,59.993
-12.099,91.759,59.986
-12.099,92.191,59.992
-12.099,92.623,59.992
-12.099,93.056,59.985
-12.099,93.488,59.995
-12.099,93.920,59.990
-12.099,94.352,59.993
-12.099,94.784,59.997
-11.605,60.216,60.673
-11.605,60.648,60.671
-11.605,61.080,60.686
-11.605,61.512,60.662
-11.605,61.944,60.703
-11.605,62.377,60.692
-11.605,62.809,60.657
-11.605,63.241,60.690
-11.605,63.673,60.670
-11.605,64.105,60.695
-11.605,64.537,60.695
-11.605,64.969,60.662
-11.605,65.401,60.687
-11.605,65.833,60.699
-11.605,66.265,60.703
-11.605,66.698,60.696
-11.605,67.130,60.664
-11.605,67.562,60.696
-11.605,67.994,60.665
-11.605,68.426,60.681
-11.605,68.858,60.698
-11.605,69.290,60.660
-11.605,69.722,60.678
-11.605,70.154,60.676
-11.605,70.586,60.686
-11.605,71.019,60.674
-11.605,71.451,60.664
-11.605,71.883,60.691
-11.605,72.315,60.675
-11.605,72.747,60.672
-11.605,73.179,60.687
-11.605,73.611,60.661
-11.605,74.043,60.702
-11.605,74.475,60.693
-11.605,74.907,60.658
-11.605,75.340,60.690
-11.605,75.772,60.669
-11.605,76.204,60.694
-11.605,76.636,60.696
-11.605,77.068,60.662
-11.605,77.500,60.686
-11.605,77.932,60.658
-11.605,78.364,60.702
-11.605,78.796,60.697
-11.605,79.228,60.665
-11.605,79.660,60.694
-11.605,80.093,60.665
-11.605,80.525,60.679
-11.605,80.957,60.699
-11.605,81.389,60.661
-11.605,81.821,60.677
-11.605,82.253,60.675
-11.605,82.685,60.684
-11.605,83.117,60.676
-11.605,83.549,60.663
-11.605,83.981,60.690
-11.605,84.414,60.676
-11.605,84.846,60.673
-11.605,85.278,60.688
-11.605,85.710,60.660
-11.605,86.142,60.701
-11.605,86.574,60.695
-11.605,87.006,60.658
-11.605,87.438,60.691
-11.605,87.870,60.668
-11.605,88.302,60.693
-11.605,88.735,60.697
-11.605,89.167,60.663
-11.605,89.599,60.687
-11.605,90.031,60.659
-11.605,90.463,60.701
-11.605,90.895,60.699
-11.605,91.327,60.666
-11.605,91.759,60.693
-11.605,92.191,60.664
-11.605,92.623,60.678
-11.605,93.056,60.700
-11.605,93.488,60.661
-11.605,93.920,60.675
-11.605,94.352,60.674
-11.605,94.784,60.683
-11.111,60.216,76.781
-11.111,60.648,76.781
-11.111,61.080,61.955
-11.111,61.512,76.784
-11.111,61.944,62.107
-11.111,62.377,76.764
-11.111,62.809,76.785
-11.111,63.241,61.917
-11.111,63.673,76.770
-11.111,64.105,76.784
-11.111,64.537,76.765
-11.111,64.969,76.775
-11.111,65.401,61.984
-11.111,65.833,76.780
-11.111,66.265,76.759
-11.111,66.698,62.024
-11.111,67.130,76.778
-11.111,67.562,62.050
-11.111,67.994,76.784
-11.111,68.426,76.774
-11.111,68.858,62.040
-11.111,69.290,76.782
-11.111,69.722,61.972
-11.111,70.154,76.778
-11.111,70.586,76.778
-11.111,71.019,62.007
-11.111,71.451,76.781
-11.111,71.883,76.774
-11.111,72.315,76.781
-11.111,72.747,76.781
-11.111,73.179,61.968
-11.111,73.611,76.784
-11.111,74.043,76.728
-11.111,74.475,76.763
-11.111,74.907,76.785
-11.111,75.340,61.929
-11.111,75.772,76.774
-11.111,76.204,76.784
-11.111,76.636,76.765
-11.111,77.068,76.775
-11.111,77.500,61.968
-11.111,77.932,76.780
-11.111,78.364,76.759
-11.111,78.796,62.047
-11.111,79.228,76.778
-11.111,79.660,62.021
-11.111,80.093,76.784
-11.111,80.525,76.775
-11.111,80.957,62.068
-11.111,81.389,76.782
-11.111,81.821,61.957
-11.111,82.253,76.778
-11.111,82.685,76.779
-11.111,83.117,62.027
-11.111,83.549,76.781
-11.111,83.981,76.774
-11.111,84.414,76.781
-11.111,84.846,76.781
-11.111,85.278,61.986
-11.111,85.710,76.784
-11.111,86.142,76.728
-11.111,86.574,76.763
-11.111,87.006,76.785
-11.111,87.438,61.941
-11.111,87.870,76.774
-11.111,88.302,62.162
-11.111,88.735,76.765
-11.111,89.167,76.775
-11.111,89.599,61.954
-11.111,90.031,76.781
-11.111,90.463,76.759
-11.111,90.895,62.075
-11.111,91.327,76.778
-11.111,91.759,61.998
-11.111,92.191,76.784
-11.111,92.623,76.775
-11.111,93.056,62.106
-11.111,93.488,76.782
-11.111,93.920,61.943
-11.111,94.352,76.778
-11.111,94.784,76.779
-10.617,60.216,77.351
-10.617,60.648,77.360
-10.617,61.080,77.368
-10.617,61.512,77.351
-10.617,61.944,77.375
-10.617,62.377,77.358
-10.617,62.809,77.355
-10.617,63.241,77.371
-10.617,63.673,77.356
-10.617,64.105,77.362
-10.617,64.537,77.364
-10.617,64.969,77.357
-10.617,65.401,77.365
-10.617,65.833,77.357
-10.617,66.265,77.366
-10.617,66.698,77.369
-10.617,67.130,77.350
-10.617,67.562,77.368
-10.617,67.994,77.358
-10.617,68.426,77.350
-10.617,68.858,77.371
-10.617,69.290,77.355
-10.617,69.722,77.359
-10.617,70.154,77.373
-10.617,70.586,77.357
-10.617,71.019,77.367
-10.617,71.451,77.359
-10.617,71.883,77.369
-10.617,72.315,77.350
-10.617,72.747,77.360
-10.617,73.179,77.369
-10.617,73.611,77.351
-10.617,74.043,77.375
-10.617,74.475,77.358
-10.617,74.907,77.355
-10.617,75.340,77.370
-10.617,75.772,77.355
-10.617,76.204,77.361
-10.617,76.636,77.364
-10.617,77.068,77.357
-10.617,77.500,77.366
-10.617,77.932,77.357
-10.617,78.364,77.365
-10.617,78.796,77.369
-10.617,79.228,77.351
-10.617,79.660,77.368
-10.617,80.093,77.357
-10.617,80.525,77.350
-10.617,80.957,77.372
-10.617,81.389,77.355
-10.617,81.821,77.368
-10.617,82.253,77.362
-10.617,82.685,77.358
-10.617,83.117,77.367
-10.617,83.549,77.359
-10.617,83.981,77.368
-10.617,84.414,77.349
-10.617,84.846,77.361
-10.617,85.278,77.369
-10.617,85.710,77.350
-10.617,86.142,77.374
-10.617,86.574,77.357
-10.617,87.006,77.356
-10.617,87.438,77.370
-10.617,87.870,77.355
-10.617,88.302,77.362
-10.617,88.735,77.364
-10.617,89.167,77.358
-10.617,89.599,77.366
-10.617,90.031,77.356
-10.617,90.463,77.365
-10.617,90.895,77.370
-10.617,91.327,77.351
-10.617,91.759,77.369
-10.617,92.191,77.357
-10.617,92.623,77.350
-10.617,93.056,77.372
-10.617,93.488,77.356
-10.617,93.920,77.368
-10.617,94.352,77.362
-10.617,94.784,77.358
-10.123,60.216,78.142
-10.123,60.648,78.166
-10.123,61.080,78.120
-10.123,61.512,78.155
-10.123,61.944,78.126
-10.123,62.377,78.135
-10.123,62.809,78.166
-10.123,63.241,78.113
-10.123,63.673,78.155
-10.123,64.105,78.136
-10.123,64.537,78.134
-10.123,64.969,78.163
-10.123,65.401,78.124
-10.123,65.833,78.170
-10.123,66.265,78.142
-10.123,66.698,78.123
-10.123,67.130,78.173
-10.123,67.562,78.119
-10.123,67.994,78.137
-10.123,68.426,78.140
-10.123,68.858,78.128
-10.123,69.290,78.167
-10.123,69.722,78.122
-10.123,70.154,78.151
-10.123,70.586,78.152
-10.123,71.019,78.128
-10.123,71.451,78.156
-10.123,71.883,78.136
-10.123,72.315,78.143
-10.123,72.747,78.134
-10.123,73.179,78.118
-10.123,73.611,78.157
-10.123,74.043,78.124
-10.123,74.475,78.137
-10.123,74.907,78.169
-10.123,75.340,78.114
-10.123,75.772,78.156
-10.123,76.204,78.134
-10.123,76.636,78.135
-10.123,77.068,78.161
-10.123,77.500,78.122
-10.123,77.932,78.168
-10.123,78.364,78.140
-10.123,78.796,78.125
-10.123,79.228,78.175
-10.123,79.660,78.118
-10.123,80.093,78.179
-10.123,80.525,78.138
-10.123,80.957,78.130
-10.123,81.389,78.165
-10.123,81.821,78.121
-10.123,82.253,78.149
-10.123,82.685,78.150
-10.123,83.117,78.130
-10.123,83.549,78.158
-10.123,83.981,78.134
-10.123,84.414,78.145
-10.123,84.846,78.133
-10.123,85.278,78.118
-10.123,85.710,78.165
-10.123,86.142,78.122
-10.123,86.574,78.138
-10.123,87.006,78.171
-10.123,87.438,78.116
-10.123,87.870,78.158
-10.123,88.302,78.132
-10.123,88.735,78.137
-10.123,89.167,78.160
-10.123,89.599,78.121
-10.123,90.031,78.166
-10.123,90.463,78.138
-10.123,90.895,78.127
-10.123,91.327,78.177
-10.123,91.759,78.116
-10.123,92.191,78.177
-10.123,92.623,78.136
-10.123,93.056,78.132
-10.123,93.488,78.163
-10.123,93.920,78.119
-10.123,94.352,78.147
-10.123,94.784,78.149
-9.630,60.216,94.082
-9.630,60.648,94.086
-9.630,61.080,94.085
-9.630,61.512,94.082
-9.630,61.944,94.085
-9.630,62.377,94.084
-9.630,62.809,94.084
-9.630,63.241,94.088
-9.630,63.673,94.085
-9.630,64.105,94.084
-9.630,64.537,94.088
-9.630,64.969,94.086
-9.630,65.401,94.082
-9.630,65.833,94.086
-9.630,66.265,94.086
-9.630,66.698,94.082
-9.630,67.130,94.083
-9.630,67.562,94.085
-9.630,67.994,94.082
-9.630,68.426,94.082
-9.630,68.858,94.085
-9.630,69.290,94.082
-9.630,69.722,94.085
-9.630,70.154,94.085
-9.630,70.586,94.084
-9.630,71.019,94.086
-9.630,71.451,94.085
-9.630,71.883,94.087
-9.630,72.315,94.082
-9.630,72.747,94.086
-9.630,73.179,94.085
-9.630,73.611,94.082
-9.630,74.043,94.085
-9.630,74.475,94.084
-9.630,74.907,94.084
-9.630,75.340,94.088
-9.630,75.772,94.085
-9.630,76.204,94.084
-9.630,76.636,94.088
-9.630,77.068,94.086
-9.630,77.500,94.083
-9.630,77.932,94.086
-9.630,78.364,94.087
-9.630,78.796,94.082
-9.630,79.228,94.083
-9.630,79.660,94.085
-9.630,80.093,94.082
-9.630,80.525,94.082
-9.630,80.957,94.085
-9.630,81.389,94.082
-9.630,81.821,94.085
-9.630,82.253,94.085
-9.630,82.685,94.084
-9.630,83.117,94.086
-9.630,83.549,94.085
-9.630,83.981,94.088
-9.630,84.414,94.082
-9.630,84.846,94.086
-9.630,85.278,94.084
-9.630,85.710,94.082
-9.630,86.142,94.085
-9.630,86.574,94.084
-9.630,87.006,94.084
-9.630,87.438,94.088
-9.630,87.870,94.085
-9.630,88.302,94.084
-9.630,88.735,94.088
-9.630,89.167,94.087
-9.630,89.599,94.083
-9.630,90.031,94.086
-9.630,90.463,94.087
-9.630,90.895,94.082
-9.630,91.327,94.083
-9.630,91.759,94.086
-9.630,92.191,94.082
-9.630,92.623,94.082
-9.630,93.056,94.085
-9.630,93.488,94.082
-9.630,93.920,94.074
-9.630,94.352,94.085
-9.630,94.784,94.084
-9.136,60.216,94.698
-9.136,60.648,94.687
-9.136,61.080,94.696
-9.136,61.512,94.700
-9.136,61.944,94.687
-9.136,62.377,94.701
-9.136,62.809,94.691
-9.136,63.241,94.694
-9.136,63.673,94.679
-9.136,64.105,94.698
-9.136,64.537,94.702
-9.136,64.969,94.677
-9.136,65.401,94.691
-9.136,65.833,94.679
-9.136,66.265,94.684
-9.136,66.698,94.689
-9.136,67.130,94.679
-9.136,67.562,94.696
-9.136,67.994,94.685
-9.136,68.426,94.700
-9.136,68.858,94.695
-9.136,69.290,94.680
-9.136,69.722,94.695
-9.136,70.154,94.698
-9.136,70.586,94.705
-9.136,71.019,94.696
-9.136,71.451,94.676
-9.136,71.883,94.701
-9.136,72.315,94.699
-9.136,72.747,94.686
-9.136,73.179,94.695
-9.136,73.611,94.701
-9.136,74.043,94.686
-9.136,74.475,94.702
-9.136,74.907,94.690
-9.136,75.340,94.695
-9.136,75.772,94.679
-9.136,76.204,94.697
-9.136,76.636,94.703
-9.136,77.068,94.678
-9.136,77.500,94.690
-9.136,77.932,94.680
-9.136,78.364,94.705
-9.136,78.796,94.688
-9.136,79.228,94.679
-9.136,79.660,94.695
-9.136,80.093,94.684
-9.136,80.525,94.699
-9.136,80.957,94.696
-9.136,81.389,94.679
-9.136,81.821,94.694
-9.136,82.253,94.699
-9.136,82.685,94.705
-9.136,83.117,94.697
-9.136,83.549,94.676
-9.136,83.981,94.700
-9.136,84.414,94.700
-9.136,84.846,94.685
-9.136,85.278,94.694
-9.136,85.710,94.678
-9.136,86.142,94.685
-9.136,86.574,94.703
-9.136,87.006,94.689
-9.136,87.438,94.695
-9.136,87.870,94.678
-9.136,88.302,94.697
-9.136,88.735,94.704
-9.136,89.167,94.678
-9.136,89.599,94.689
-9.136,90.031,94.678
-9.136,90.463,94.704
-9.136,90.895,94.687
-9.136,91.327,94.680
-9.136,91.759,94.694
-9.136,92.191,94.684
-9.136,92.623,94.698
-9.136,93.056,94.696
-9.136,93.488,94.679
